Full_Date,Month,Day,Year,Week Number,Day of Week,Day.1,Count,Holiday Name,temp,precip,snow,windspeed,Holiday Observed
2020-09-22,9,22,2020,39,3,Tue,4,,59.2,0.0,0.0,11.5,
2020-09-23,9,23,2020,39,4,Wed,4,,64.5,0.0,0.0,7.9,
2020-09-24,9,24,2020,39,5,Thu,4,,64.5,0.01,0.0,1.2,
2020-09-25,9,25,2020,39,6,Fri,4,,65.4,0.15,0.0,7.0,
2020-09-26,9,26,2020,39,7,Sat,4,,69.8,1.05,0.0,6.2,
2020-09-27,9,27,2020,40,1,Sun,4,,70.5,0.0,0.0,1.0,
2020-09-28,9,28,2020,40,2,Mon,4,,73.6,0.03,0.0,9.0,
2020-09-29,9,29,2020,40,3,Tue,5,,73.3,1.88,0.0,12.5,
2020-09-30,9,30,2020,40,4,Wed,5,,64.6,0.79,0.0,13.7,
2020-10-01,10,1,2020,40,5,Thu,1,,68.1,0.0,0.0,8.6,
2020-10-02,10,2,2020,40,6,Fri,1,,62.6,0.0,0.0,9.1,
2020-10-03,10,3,2020,40,7,Sat,1,,58.7,0.0,0.0,3.8,
2020-10-04,10,4,2020,41,1,Sun,1,,57.9,0.0,0.0,1.1,
2020-10-05,10,5,2020,41,2,Mon,1,,60.1,0.0,0.0,8.1,
2020-10-06,10,6,2020,41,3,Tue,1,,62.6,0.0,0.0,6.8,
2020-10-07,10,7,2020,41,4,Wed,1,,70.9,0.0,0.0,11.3,
2020-10-08,10,8,2020,41,5,Thu,2,,66.7,0.0,0.0,8.3,
2020-10-09,10,9,2020,41,6,Fri,2,,62.2,0.0,0.0,8.3,
2020-10-10,10,10,2020,41,7,Sat,2,,66.4,0.48,0.0,7.9,
2020-10-11,10,11,2020,42,1,Sun,2,,67.7,0.49,0.0,6.9,
2020-10-12,10,12,2020,42,2,Mon,2,Columbus Day and Yorktown Victory Day,70.1,0.66,0.0,6.4,
2020-10-13,10,13,2020,42,3,Tue,2,,63.6,0.0,0.0,9.1,
2020-10-14,10,14,2020,42,4,Wed,2,,61.2,0.0,0.0,5.8,
2020-10-15,10,15,2020,42,5,Thu,3,,67.5,0.0,0.0,10.2,
2020-10-16,10,16,2020,42,6,Fri,3,,61.6,0.77,0.0,10.2,
2020-10-17,10,17,2020,42,7,Sat,3,,54.0,0.0,0.0,7.2,
2020-10-18,10,18,2020,43,1,Sun,3,,56.7,0.0,0.0,1.4,
2020-10-19,10,19,2020,43,2,Mon,3,,63.2,0.0,0.0,6.2,
2020-10-20,10,20,2020,43,3,Tue,3,,67.8,0.0,0.0,6.1,
2020-10-21,10,21,2020,43,4,Wed,3,,70.4,0.0,0.0,7.1,
2020-10-22,10,22,2020,43,5,Thu,4,,68.5,0.0,0.0,0.6,
2020-10-23,10,23,2020,43,6,Fri,4,,65.8,0.0,0.0,5.8,
2020-10-24,10,24,2020,43,7,Sat,4,,70.7,0.03,0.0,8.7,
2020-10-25,10,25,2020,44,1,Sun,4,,57.6,0.5,0.0,6.1,
2020-10-26,10,26,2020,44,2,Mon,4,,58.7,0.01,0.0,6.0,
2020-10-27,10,27,2020,44,3,Tue,4,,61.3,0.0,0.0,4.6,
2020-10-28,10,28,2020,44,4,Wed,4,,68.8,0.0,0.0,8.2,
2020-10-29,10,29,2020,44,5,Thu,5,,72.3,0.31,0.0,18.8,
2020-10-30,10,30,2020,44,6,Fri,5,,57.0,0.44,0.0,17.1,
2020-10-31,10,31,2020,44,7,Sat,5,,50.4,0.0,0.0,4.0,
2020-11-01,11,1,2020,45,1,Sun,1,,54.7,0.41,0.0,16.0,
2020-11-02,11,2,2020,45,2,Mon,1,,46.3,0.0,0.0,21.8,
2020-11-03,11,3,2020,45,3,Tue,1,,50.0,0.0,0.0,11.5,
2020-11-04,11,4,2020,45,4,Wed,1,,53.0,0.0,0.0,6.9,
2020-11-05,11,5,2020,45,5,Thu,1,,58.0,0.0,0.0,0.8,
2020-11-06,11,6,2020,45,6,Fri,1,,61.9,0.0,0.0,0.6,
2020-11-07,11,7,2020,45,7,Sat,1,,63.0,0.0,0.0,0.6,
2020-11-08,11,8,2020,46,1,Sun,2,,61.6,0.0,0.0,0.7,
2020-11-09,11,9,2020,46,2,Mon,2,,61.6,0.0,0.0,0.7,
2020-11-10,11,10,2020,46,3,Tue,2,,65.0,0.0,0.0,1.0,
2020-11-11,11,11,2020,46,4,Wed,2,Veterans Day,71.7,0.41,0.0,9.2,
2020-11-12,11,12,2020,46,5,Thu,2,,65.1,2.02,0.0,14.9,
2020-11-13,11,13,2020,46,6,Fri,2,,54.6,0.0,0.0,8.1,
2020-11-14,11,14,2020,46,7,Sat,2,,52.0,0.0,0.0,6.8,
2020-11-15,11,15,2020,47,1,Sun,3,,61.8,0.05,0.0,18.0,
2020-11-16,11,16,2020,47,2,Mon,3,,55.7,0.0,0.0,13.9,
2020-11-17,11,17,2020,47,3,Tue,3,,49.9,0.0,0.0,21.8,
2020-11-18,11,18,2020,47,4,Wed,3,,41.1,0.0,0.0,12.9,
2020-11-19,11,19,2020,47,5,Thu,3,,42.5,0.0,0.0,7.8,
2020-11-20,11,20,2020,47,6,Fri,3,,54.5,0.0,0.0,10.0,
2020-11-21,11,21,2020,47,7,Sat,3,,56.3,0.0,0.0,0.8,
2020-11-22,11,22,2020,48,1,Sun,4,,56.4,0.0,0.0,7.2,
2020-11-23,11,23,2020,48,2,Mon,4,,56.1,0.02,0.0,17.9,
2020-11-24,11,24,2020,48,3,Tue,4,,45.8,0.0,0.0,5.8,
2020-11-25,11,25,2020,48,4,Wed,4,,53.5,0.0,0.0,12.6,
2020-11-26,11,26,2020,48,5,Thu,4,Thanksgiving Day,63.1,0.21,0.0,13.2,
2020-11-27,11,27,2020,48,6,Fri,4,,57.9,0.0,0.0,0.7,
2020-11-28,11,28,2020,48,7,Sat,4,,53.9,0.0,0.0,3.4,
2020-11-29,11,29,2020,49,1,Sun,5,,51.0,0.0,0.0,10.0,
2020-11-30,11,30,2020,49,2,Mon,5,,64.0,0.81,0.0,15.1,
2020-12-01,12,1,2020,49,3,Tue,1,,45.8,0.0,0.0,17.8,
2020-12-02,12,2,2020,49,4,Wed,1,,40.9,0.0,0.0,13.2,
2020-12-03,12,3,2020,49,5,Thu,1,,44.2,0.0,0.0,7.9,
2020-12-04,12,4,2020,49,6,Fri,1,,53.4,0.36,0.0,6.9,
2020-12-05,12,5,2020,49,7,Sat,1,,51.0,0.83,0.0,19.8,
2020-12-06,12,6,2020,50,1,Sun,1,,42.0,0.0,0.0,12.9,
2020-12-07,12,7,2020,50,2,Mon,1,,37.1,0.28,0.0,11.4,
2020-12-08,12,8,2020,50,3,Tue,2,,37.1,0.0,0.0,16.4,
2020-12-09,12,9,2020,50,4,Wed,2,,37.8,0.0,0.0,14.7,
2020-12-10,12,10,2020,50,5,Thu,2,,41.4,0.0,0.0,0.7,
2020-12-11,12,11,2020,50,6,Fri,2,,49.4,0.0,0.0,1.3,
2020-12-12,12,12,2020,50,7,Sat,2,,56.7,0.0,0.0,9.8,
2020-12-13,12,13,2020,51,1,Sun,2,,59.5,0.09,0.0,10.0,
2020-12-14,12,14,2020,51,2,Mon,2,,45.9,1.14,0.0,14.9,
2020-12-15,12,15,2020,51,3,Tue,3,,37.8,0.0,0.0,6.1,
2020-12-16,12,16,2020,51,4,Wed,3,,40.8,0.91,0.0,15.6,
2020-12-17,12,17,2020,51,5,Thu,3,,38.4,0.0,0.0,17.8,
2020-12-18,12,18,2020,51,6,Fri,3,,38.1,0.0,0.0,12.5,
2020-12-19,12,19,2020,51,7,Sat,3,,35.1,0.0,0.0,0.7,
2020-12-20,12,20,2020,52,1,Sun,3,,40.6,0.38,0.0,5.7,
2020-12-21,12,21,2020,52,2,Mon,3,,42.2,0.0,0.0,8.7,
2020-12-22,12,22,2020,52,3,Tue,4,,46.9,0.0,0.0,17.8,
2020-12-23,12,23,2020,52,4,Wed,4,,40.9,0.0,0.0,7.8,
2020-12-24,12,24,2020,52,5,Thu,4,,58.9,1.79,0.0,23.7,
2020-12-25,12,25,2020,52,6,Fri,4,Christmas Day,43.0,0.21,0.0,20.0,
2020-12-26,12,26,2020,52,7,Sat,4,,30.9,0.0,0.0,13.1,
2020-12-27,12,27,2020,53,1,Sun,4,,34.7,0.0,0.0,8.0,
2020-12-28,12,28,2020,53,2,Mon,4,,45.9,0.0,0.0,8.8,
2020-12-29,12,29,2020,53,3,Tue,5,,40.8,0.0,0.0,7.8,
2020-12-30,12,30,2020,53,4,Wed,5,,40.5,0.0,0.0,1.0,
2020-12-31,12,31,2020,53,5,Thu,5,,49.4,0.21,0.0,6.1,
2021-01-01,1,1,2021,1,6,Fri,1,New Year’s Day,43.8,0.19,0.0,9.8,
2021-01-02,1,2,2021,1,7,Sat,1,,49.3,0.18,0.0,12.2,
2021-01-03,1,3,2021,2,1,Sun,1,,46.7,1.19,0.0,7.3,
2021-01-04,1,4,2021,2,2,Mon,1,,43.6,0.0,0.0,8.3,
2021-01-05,1,5,2021,2,3,Tue,1,,43.0,0.0,0.0,7.4,
2021-01-06,1,6,2021,2,4,Wed,1,,41.1,0.0,0.0,13.6,
2021-01-07,1,7,2021,2,5,Thu,1,,37.7,0.0,0.0,7.1,
2021-01-08,1,8,2021,2,6,Fri,2,,39.2,0.0,0.0,8.2,
2021-01-09,1,9,2021,2,7,Sat,2,,37.8,0.0,0.0,12.3,
2021-01-10,1,10,2021,3,1,Sun,2,,38.8,0.0,0.0,8.0,
2021-01-11,1,11,2021,3,2,Mon,2,,38.5,0.0,0.0,2.4,
2021-01-12,1,12,2021,3,3,Tue,2,,42.5,0.0,0.0,0.9,
2021-01-13,1,13,2021,3,4,Wed,2,,38.6,0.0,0.0,1.0,
2021-01-14,1,14,2021,3,5,Thu,2,,43.3,0.0,0.0,7.6,
2021-01-15,1,15,2021,3,6,Fri,3,,43.8,0.47,0.0,10.5,
2021-01-16,1,16,2021,3,7,Sat,3,,42.3,0.16,0.0,14.6,
2021-01-17,1,17,2021,4,1,Sun,3,,42.2,0.0,0.0,13.1,
2021-01-18,1,18,2021,4,2,Mon,3,Martin Luther King Jr. Day,42.7,0.0,0.0,19.2,
2021-01-19,1,19,2021,4,3,Tue,3,,42.2,0.0,0.0,16.1,
2021-01-20,1,20,2021,4,4,Wed,3,,42.9,0.0,0.0,20.0,
2021-01-21,1,21,2021,4,5,Thu,3,,42.1,0.0,0.0,10.2,
2021-01-22,1,22,2021,4,6,Fri,4,,45.9,0.0,0.0,17.6,
2021-01-23,1,23,2021,4,7,Sat,4,,34.7,0.0,0.0,14.8,
2021-01-24,1,24,2021,5,1,Sun,4,,34.2,0.0,0.0,10.0,
2021-01-25,1,25,2021,5,2,Mon,4,,40.2,0.75,0.0,6.1,
2021-01-26,1,26,2021,5,3,Tue,4,,42.0,0.58,0.0,9.0,
2021-01-27,1,27,2021,5,4,Wed,4,,43.2,0.0,0.74,7.1,
2021-01-28,1,28,2021,5,5,Thu,4,,34.7,0.14,0.62,18.9,
2021-01-29,1,29,2021,5,6,Fri,5,,29.9,0.0,0.06,16.9,
2021-01-30,1,30,2021,5,7,Sat,5,,31.5,0.0,0.39,11.1,
2021-01-31,1,31,2021,6,1,Sun,5,,35.9,0.73,0.23,12.7,
2021-02-01,2,1,2021,6,2,Mon,1,,34.6,0.01,1.52,14.5,
2021-02-02,2,2,2021,6,3,Tue,1,,36.2,0.01,0.0,16.6,
2021-02-03,2,3,2021,6,4,Wed,1,,38.9,0.0,0.0,16.3,
2021-02-04,2,4,2021,6,5,Thu,1,,39.9,0.0,0.0,10.2,
2021-02-05,2,5,2021,6,6,Fri,1,,46.0,0.05,0.0,13.1,
2021-02-06,2,6,2021,6,7,Sat,1,,44.2,0.0,0.0,10.2,
2021-02-07,2,7,2021,7,1,Sun,1,,39.3,0.77,0.0,13.9,
2021-02-08,2,8,2021,7,2,Mon,2,,36.1,0.0,0.0,12.9,
2021-02-09,2,9,2021,7,3,Tue,2,,44.1,0.07,0.0,5.8,
2021-02-10,2,10,2021,7,4,Wed,2,,41.1,0.0,0.0,9.7,
2021-02-11,2,11,2021,7,5,Thu,2,,38.1,0.61,0.95,6.3,
2021-02-12,2,12,2021,7,6,Fri,2,,33.1,0.41,0.31,6.8,
2021-02-13,2,13,2021,7,7,Sat,2,,34.2,0.64,0.27,6.3,
2021-02-14,2,14,2021,8,1,Sun,2,,34.5,0.45,1.3,6.9,
2021-02-15,2,15,2021,8,2,Mon,3,George Washington Day,38.7,0.01,0.0,8.3,
2021-02-16,2,16,2021,8,3,Tue,3,,52.0,0.56,0.0,18.2,
2021-02-17,2,17,2021,8,4,Wed,3,,34.7,0.0,0.0,9.0,
2021-02-18,2,18,2021,8,5,Thu,3,,34.6,1.17,0.0,11.6,
2021-02-19,2,19,2021,8,6,Fri,3,,34.6,0.36,0.0,9.1,
2021-02-20,2,20,2021,8,7,Sat,3,,33.1,0.0,0.0,13.6,
2021-02-21,2,21,2021,9,1,Sun,3,,32.5,0.0,0.0,8.8,
2021-02-22,2,22,2021,9,2,Mon,4,,41.9,0.37,0.0,15.9,
2021-02-23,2,23,2021,9,3,Tue,4,,47.1,0.0,0.0,18.4,
2021-02-24,2,24,2021,9,4,Wed,4,,51.3,0.0,0.0,11.6,
2021-02-25,2,25,2021,9,5,Thu,4,,53.1,0.0,0.0,13.4,
2021-02-26,2,26,2021,9,6,Fri,4,,42.0,0.16,0.0,8.2,
2021-02-27,2,27,2021,9,7,Sat,4,,49.4,0.23,0.0,11.3,
2021-02-28,2,28,2021,10,1,Sun,4,,51.7,0.13,0.0,9.1,
2021-03-01,3,1,2021,10,2,Mon,1,,54.8,0.18,0.0,12.2,
2021-03-02,3,2,2021,10,3,Tue,1,,41.4,0.0,0.0,11.2,
2021-03-03,3,3,2021,10,4,Wed,1,,44.6,0.0,0.0,7.0,
2021-03-04,3,4,2021,10,5,Thu,1,,48.2,0.01,0.0,12.2,
2021-03-05,3,5,2021,10,6,Fri,1,,39.2,0.0,0.0,20.0,
2021-03-06,3,6,2021,10,7,Sat,1,,40.6,0.0,0.0,16.9,
2021-03-07,3,7,2021,11,1,Sun,1,,39.2,0.0,0.0,11.1,
2021-03-08,3,8,2021,11,2,Mon,2,,40.8,0.0,0.0,10.2,
2021-03-09,3,9,2021,11,3,Tue,2,,51.2,0.0,0.0,8.1,
2021-03-10,3,10,2021,11,4,Wed,2,,58.0,0.0,0.0,11.2,
2021-03-11,3,11,2021,11,5,Thu,2,,64.4,0.0,0.0,14.0,
2021-03-12,3,12,2021,11,6,Fri,2,,64.9,0.0,0.0,14.2,
2021-03-13,3,13,2021,11,7,Sat,2,,54.5,0.0,0.0,9.3,Spring Break- College
2021-03-14,3,14,2021,12,1,Sun,2,,53.3,0.0,0.0,14.5,Spring Break- College
2021-03-15,3,15,2021,12,2,Mon,3,,46.0,0.0,0.0,15.8,Spring Break- College
2021-03-16,3,16,2021,12,3,Tue,3,,41.1,0.42,0.0,5.8,Spring Break- College
2021-03-17,3,17,2021,12,4,Wed,3,,48.1,0.01,0.0,5.0,Spring Break- College
2021-03-18,3,18,2021,12,5,Thu,3,,53.8,1.08,0.0,9.0,Spring Break- College
2021-03-19,3,19,2021,12,6,Fri,3,,45.1,0.48,0.0,14.2,Spring Break- College
2021-03-20,3,20,2021,12,7,Sat,3,,42.8,0.0,0.0,8.4,Spring Break- College
2021-03-21,3,21,2021,13,1,Sun,3,,48.1,0.0,0.0,11.8,Spring Break- College
2021-03-22,3,22,2021,13,2,Mon,4,,54.6,0.0,0.0,11.0,
2021-03-23,3,23,2021,13,3,Tue,4,,56.4,0.02,0.0,12.4,
2021-03-24,3,24,2021,13,4,Wed,4,,59.0,1.0,0.0,13.2,
2021-03-25,3,25,2021,13,5,Thu,4,,64.4,0.0,0.0,14.0,
2021-03-26,3,26,2021,13,6,Fri,4,,75.0,0.0,0.0,16.1,
2021-03-27,3,27,2021,13,7,Sat,4,,61.5,0.14,0.0,10.2,
2021-03-28,3,28,2021,14,1,Sun,4,,68.8,0.13,0.0,17.3,
2021-03-29,3,29,2021,14,2,Mon,5,,55.1,0.02,0.0,21.4,
2021-03-30,3,30,2021,14,3,Tue,5,,59.8,0.0,0.0,13.9,
2021-03-31,3,31,2021,14,4,Wed,5,,65.7,0.24,0.0,11.5,
2021-04-01,4,1,2021,14,5,Thu,1,,50.4,0.1,0.0,16.6,
2021-04-02,4,2,2021,14,6,Fri,1,,39.9,0.0,0.0,16.2,
2021-04-03,4,3,2021,14,7,Sat,1,,44.1,0.0,0.0,12.0,
2021-04-04,4,4,2021,15,1,Sun,1,Easter,57.3,0.0,0.0,17.4,
2021-04-05,4,5,2021,15,2,Mon,1,,59.5,0.0,0.0,11.3,Spring Break- Public
2021-04-06,4,6,2021,15,3,Tue,1,,61.7,0.0,0.0,9.1,Spring Break- Public
2021-04-07,4,7,2021,15,4,Wed,1,,64.3,0.0,0.0,6.9,Spring Break- Public
2021-04-08,4,8,2021,15,5,Thu,2,,62.2,0.0,0.0,13.8,Spring Break- Public
2021-04-09,4,9,2021,15,6,Fri,2,,64.9,0.72,0.0,9.6,Spring Break- Public
2021-04-10,4,10,2021,15,7,Sat,2,,66.3,0.01,0.0,8.7,
2021-04-11,4,11,2021,16,1,Sun,2,,70.4,0.1,0.0,12.4,
2021-04-12,4,12,2021,16,2,Mon,2,,62.0,0.12,0.0,7.2,
2021-04-13,4,13,2021,16,3,Tue,2,,57.4,0.01,0.0,8.1,
2021-04-14,4,14,2021,16,4,Wed,2,,59.8,0.21,0.0,9.3,
2021-04-15,4,15,2021,16,5,Thu,3,,59.5,0.06,0.0,9.2,
2021-04-16,4,16,2021,16,6,Fri,3,,55.0,0.0,0.0,13.1,
2021-04-17,4,17,2021,16,7,Sat,3,,55.6,0.0,0.0,10.8,
2021-04-18,4,18,2021,17,1,Sun,3,,58.8,0.0,0.0,7.9,
2021-04-19,4,19,2021,17,2,Mon,3,,53.5,0.1,0.0,10.0,
2021-04-20,4,20,2021,17,3,Tue,3,,60.8,0.0,0.0,12.3,
2021-04-21,4,21,2021,17,4,Wed,3,,62.3,0.1,0.0,16.2,
2021-04-22,4,22,2021,17,5,Thu,4,,48.3,0.0,0.0,17.8,
2021-04-23,4,23,2021,17,6,Fri,4,,52.7,0.0,0.0,10.7,
2021-04-24,4,24,2021,17,7,Sat,4,,53.7,0.25,0.0,11.7,
2021-04-25,4,25,2021,18,1,Sun,4,,59.1,0.05,0.0,11.7,
2021-04-26,4,26,2021,18,2,Mon,4,,58.6,0.0,0.0,14.4,
2021-04-27,4,27,2021,18,3,Tue,4,,70.0,0.0,0.0,12.4,
2021-04-28,4,28,2021,18,4,Wed,4,,76.6,0.0,0.0,13.1,
2021-04-29,4,29,2021,18,5,Thu,5,,78.3,0.0,0.0,15.2,
2021-04-30,4,30,2021,18,6,Fri,5,,72.9,0.0,0.0,20.7,
2021-05-01,5,1,2021,18,7,Sat,1,,59.7,0.0,0.0,18.0,
2021-05-02,5,2,2021,19,1,Sun,1,,69.5,0.0,0.0,12.7,
2021-05-03,5,3,2021,19,2,Mon,1,,73.4,0.05,0.0,10.4,
2021-05-04,5,4,2021,19,3,Tue,1,,77.2,0.01,0.0,17.8,
2021-05-05,5,5,2021,19,4,Wed,1,,76.0,0.01,0.0,13.8,
2021-05-06,5,6,2021,19,5,Thu,1,,60.5,0.0,0.0,10.7,
2021-05-07,5,7,2021,19,6,Fri,1,,56.5,0.11,0.0,13.5,
2021-05-08,5,8,2021,19,7,Sat,2,,57.2,0.01,0.0,16.3,
2021-05-09,5,9,2021,20,1,Sun,2,,63.5,0.0,0.0,12.5,
2021-05-10,5,10,2021,20,2,Mon,2,,65.3,0.13,0.0,13.0,
2021-05-11,5,11,2021,20,3,Tue,2,,61.8,0.0,0.0,8.2,
2021-05-12,5,12,2021,20,4,Wed,2,,55.8,0.0,0.0,10.6,
2021-05-13,5,13,2021,20,5,Thu,2,,58.5,0.0,0.0,7.5,
2021-05-14,5,14,2021,20,6,Fri,2,,58.8,0.0,0.0,8.0,
2021-05-15,5,15,2021,20,7,Sat,3,,61.7,0.0,0.0,7.5,
2021-05-16,5,16,2021,21,1,Sun,3,,61.2,0.0,0.0,7.5,
2021-05-17,5,17,2021,21,2,Mon,3,,64.6,0.0,0.0,8.2,
2021-05-18,5,18,2021,21,3,Tue,3,,65.1,0.0,0.0,10.8,
2021-05-19,5,19,2021,21,4,Wed,3,,68.6,0.0,0.0,7.8,
2021-05-20,5,20,2021,21,5,Thu,3,,70.6,0.0,0.0,11.8,
2021-05-21,5,21,2021,21,6,Fri,3,,66.7,0.0,0.0,5.6,Graduation- WM
2021-05-22,5,22,2021,21,7,Sat,4,,72.1,0.0,0.0,9.6,Graduation- WM
2021-05-23,5,23,2021,22,1,Sun,4,,80.9,0.0,0.0,12.4,Graduation- WM
2021-05-24,5,24,2021,22,2,Mon,4,,71.5,0.0,0.0,9.7,
2021-05-25,5,25,2021,22,3,Tue,4,,69.3,0.0,0.0,9.9,
2021-05-26,5,26,2021,22,4,Wed,4,,81.9,0.0,0.0,11.1,
2021-05-27,5,27,2021,22,5,Thu,4,,81.7,0.0,0.0,8.9,
2021-05-28,5,28,2021,22,6,Fri,4,,80.0,0.15,0.0,11.3,
2021-05-29,5,29,2021,22,7,Sat,5,,66.5,0.36,0.0,10.5,
2021-05-30,5,30,2021,23,1,Sun,5,,55.9,0.33,0.0,10.5,
2021-05-31,5,31,2021,23,2,Mon,5,Memorial Day,62.0,0.0,0.0,10.4,
2021-06-01,6,1,2021,23,3,Tue,1,,69.1,0.0,0.0,9.7,
2021-06-02,6,2,2021,23,4,Wed,1,,71.1,0.05,0.0,10.4,
2021-06-03,6,3,2021,23,5,Thu,1,,72.9,1.43,0.0,12.4,
2021-06-04,6,4,2021,23,6,Fri,1,,73.5,0.69,0.0,8.2,
2021-06-05,6,5,2021,23,7,Sat,1,,77.7,0.0,0.0,8.9,
2021-06-06,6,6,2021,24,1,Sun,1,,82.1,0.0,0.0,7.9,
2021-06-07,6,7,2021,24,2,Mon,1,,82.0,0.0,0.0,8.1,
2021-06-08,6,8,2021,24,3,Tue,2,,81.7,0.0,0.0,11.2,
2021-06-09,6,9,2021,24,4,Wed,2,,78.5,0.39,0.0,9.4,
2021-06-10,6,10,2021,24,5,Thu,2,,76.2,0.1,0.0,8.1,
2021-06-11,6,11,2021,24,6,Fri,2,,75.3,0.12,0.0,7.9,
2021-06-12,6,12,2021,24,7,Sat,2,,70.8,0.01,0.0,7.9,
2021-06-13,6,13,2021,25,1,Sun,2,,72.2,0.0,0.0,9.0,
2021-06-14,6,14,2021,25,2,Mon,2,,77.8,0.0,0.0,9.6,
2021-06-15,6,15,2021,25,3,Tue,3,,77.5,0.0,0.0,10.3,
2021-06-16,6,16,2021,25,4,Wed,3,,73.0,0.0,0.0,9.8,
2021-06-17,6,17,2021,25,5,Thu,3,,71.0,0.0,0.0,10.9,
2021-06-18,6,18,2021,25,6,Fri,3,,74.7,0.0,0.0,9.3,
2021-06-19,6,19,2021,25,7,Sat,3,,82.1,0.0,0.0,10.8,
2021-06-20,6,20,2021,26,1,Sun,3,,80.5,0.0,0.0,13.6,
2021-06-21,6,21,2021,26,2,Mon,3,,83.3,0.0,0.0,8.9,
2021-06-22,6,22,2021,26,3,Tue,4,,75.8,0.14,0.0,17.6,
2021-06-23,6,23,2021,26,4,Wed,4,,68.0,0.06,0.0,8.1,
2021-06-24,6,24,2021,26,5,Thu,4,,67.9,0.01,0.0,6.5,
2021-06-25,6,25,2021,26,6,Fri,4,,72.4,0.12,0.0,6.3,
2021-06-26,6,26,2021,26,7,Sat,4,,75.7,1.38,0.0,11.4,
2021-06-27,6,27,2021,27,1,Sun,4,,80.7,0.0,0.0,8.9,
2021-06-28,6,28,2021,27,2,Mon,4,,82.1,0.0,0.0,10.2,
2021-06-29,6,29,2021,27,3,Tue,5,,83.5,0.0,0.0,9.1,
2021-06-30,6,30,2021,27,4,Wed,5,,85.6,0.0,0.0,10.4,
2021-07-01,7,1,2021,27,5,Thu,1,,81.1,0.96,0.0,19.1,
2021-07-02,7,2,2021,27,6,Fri,1,,73.5,1.12,0.0,7.0,
2021-07-03,7,3,2021,27,7,Sat,1,,72.8,0.0,0.0,13.6,
2021-07-04,7,4,2021,28,1,Sun,1,,75.6,0.0,0.0,7.6,
2021-07-05,7,5,2021,28,2,Mon,1,Independence Day,79.3,0.0,0.0,7.9,
2021-07-06,7,6,2021,28,3,Tue,1,,82.6,0.0,0.0,9.1,
2021-07-07,7,7,2021,28,4,Wed,1,,83.6,0.0,0.0,12.3,
2021-07-08,7,8,2021,28,5,Thu,2,,78.0,1.58,0.0,18.7,
2021-07-09,7,9,2021,28,6,Fri,2,,78.5,0.01,0.0,20.3,
2021-07-10,7,10,2021,28,7,Sat,2,,79.1,0.0,0.0,5.7,
2021-07-11,7,11,2021,29,1,Sun,2,,80.7,0.03,0.0,13.7,
2021-07-12,7,12,2021,29,2,Mon,2,,84.6,0.0,0.0,11.1,
2021-07-13,7,13,2021,29,3,Tue,2,,83.9,0.0,0.0,9.1,
2021-07-14,7,14,2021,29,4,Wed,2,,83.7,0.0,0.0,9.2,
2021-07-15,7,15,2021,29,5,Thu,3,,83.6,0.03,0.0,6.9,
2021-07-16,7,16,2021,29,6,Fri,3,,83.7,0.0,0.0,7.1,
2021-07-17,7,17,2021,29,7,Sat,3,,84.9,0.03,0.0,24.3,
2021-07-18,7,18,2021,30,1,Sun,3,,80.6,0.11,0.0,13.6,
2021-07-19,7,19,2021,30,2,Mon,3,,75.6,0.09,0.0,6.8,
2021-07-20,7,20,2021,30,3,Tue,3,,76.8,0.0,0.0,4.5,
2021-07-21,7,21,2021,30,4,Wed,3,,80.7,0.3,0.0,8.1,
2021-07-22,7,22,2021,30,5,Thu,4,,75.5,0.0,0.0,6.1,
2021-07-23,7,23,2021,30,6,Fri,4,,75.0,0.0,0.0,4.9,
2021-07-24,7,24,2021,30,7,Sat,4,,77.1,0.0,0.0,12.2,
2021-07-25,7,25,2021,31,1,Sun,4,,81.1,0.0,0.0,12.2,
2021-07-26,7,26,2021,31,2,Mon,4,,80.1,0.59,0.0,14.5,
2021-07-27,7,27,2021,31,3,Tue,4,,80.4,0.01,0.0,6.8,
2021-07-28,7,28,2021,31,4,Wed,4,,81.6,0.02,0.0,12.5,
2021-07-29,7,29,2021,31,5,Thu,5,,80.6,0.05,0.0,11.5,
2021-07-30,7,30,2021,31,6,Fri,5,,83.9,0.21,0.0,10.7,
2021-07-31,7,31,2021,31,7,Sat,5,,77.0,0.03,0.0,5.7,
2021-08-01,8,1,2021,32,1,Sun,1,,75.9,0.48,0.0,8.4,
2021-08-02,8,2,2021,32,2,Mon,1,,75.0,0.0,0.0,6.8,
2021-08-03,8,3,2021,32,3,Tue,1,,72.4,0.0,0.0,7.5,
2021-08-04,8,4,2021,32,4,Wed,1,,70.4,0.33,0.0,7.2,
2021-08-05,8,5,2021,32,5,Thu,1,,73.6,0.0,0.0,6.1,
2021-08-06,8,6,2021,32,6,Fri,1,,75.6,0.0,0.0,9.4,
2021-08-07,8,7,2021,32,7,Sat,1,,74.7,1.06,0.0,11.8,
2021-08-08,8,8,2021,33,1,Sun,2,,74.4,0.0,0.0,6.9,
2021-08-09,8,9,2021,33,2,Mon,2,,79.8,0.0,0.0,9.2,
2021-08-10,8,10,2021,33,3,Tue,2,,83.5,0.0,0.0,10.3,
2021-08-11,8,11,2021,33,4,Wed,2,,84.1,0.04,0.0,11.3,
2021-08-12,8,12,2021,33,5,Thu,2,,85.5,0.0,0.0,8.2,
2021-08-13,8,13,2021,33,6,Fri,2,,86.3,0.0,0.0,9.3,
2021-08-14,8,14,2021,33,7,Sat,2,,82.3,1.34,0.0,6.9,
